"DFV.id","pred_valid"
12979,0.0191952232271433
114112,0.0487824603915215
123328,0.0137445628643036
55204,0.00216474407352507
4728,0.00459585711359978
12765,0.0034822691231966
119987,0.198713049292564
22596,0.00568247865885496
54787,0.0344710722565651
123415,0.0207289531826973
4894,0.00215936196036637
23729,0.0299386586993933
102105,0.0483786724507809
20220,0.0333583652973175
65215,0.0236924719065428
13810,0.00185129360761493
27903,0.0412366725504398
109305,0.0367173254489899
97019,0.0691722482442856
14326,0.00272109406068921
100165,0.0323507972061634
83642,0.0905095711350441
74955,0.00269712531007826
47125,0.239788249135017
3118,0.171992734074593
40475,0.00446767173707485
9686,0.0110818706452847
12047,0.0129610188305378
16820,0.0107870912179351
53744,0.00904273148626089
87685,0.00616905931383371
23793,0.0273598358035088
119335,0.0253243558108807
42288,0.019816754385829
37299,0.00216234056279063
112809,0.0200717970728874
37909,0.0159669499844313
45035,0.0179339833557606
76085,0.00434166472405195
75150,0.0015405083540827
123347,0.0259347297251225
6857,0.0042757960036397
35368,0.0181466955691576
51476,0.0623789615929127
62338,0.0225822124630213
117769,0.0288477931171656
42253,0.0113744521513581
96695,0.054421205073595
4831,0.0557204633951187
78014,0.00256500556133687
4405,0.0183217078447342
8732,0.0079980818554759
66498,0.0531026497483253
107627,0.0205676276236773
124499,0.0866570323705673
48330,0.0100822644308209
76487,0.0492043644189835
24820,0.0758616924285889
112868,0.0106688607484102
123601,0.0641689151525497
22250,0.00692233769223094
71169,0.02473577670753
90546,0.0560378096997738
52012,0.0222509168088436
113198,0.0143185583874583
120626,0.0192944128066301
3097,0.0108781047165394
17372,0.0562219955027103
84300,0.0148503603413701
125181,0.00865388475358486
40301,0.0056666936725378
1057,0.000609519251156598
48513,0.00143368099816144
93826,0.0466609001159668
25953,0.0140259638428688
87040,0.0548283644020557
117411,0.0067353043705225
49453,0.00176393217407167
17438,0.0124159781262279
9718,0.008907750248909
77162,0.0015309959417209
19731,0.00581222306936979
51752,0.00160870922263712
49388,0.0015209037810564
4337,0.00533472746610641
32355,0.0172312818467617
47097,0.00177100510336459
30159,0.0107589028775692
3070,0.00191891053691506
115593,0.0288356654345989
76425,0.0175332725048065
60732,0.0133009888231754
44659,0.0148400189355016
111131,0.00145696033723652
8564,0.0160366334021091
107387,0.00797296594828367
28994,0.0381643660366535
96708,0.0213753450661898
47637,0.00943449791520834
35117,0.00917813088744879
56284,0.00147361808922142
76700,0.00463677057996392
25260,0.0247404724359512
79852,0.0163394082337618
37421,0.00476381927728653
21578,0.00415469892323017
64015,0.021112397313118
31525,0.00183145352639258
59012,0.0052048428915441
25362,0.131693318486214
81329,0.00863462593406439
48244,0.044203482568264
122906,0.00596537906676531
98809,0.00185443670488894
65861,0.00249525462277234
50657,0.0417581833899021
26517,0.0492322333157063
29563,0.0593873336911201
15760,0.00305985985323787
2928,0.018488347530365
62080,0.0329085625708103
12110,0.00188569887541234
64510,0.0209696348756552
32213,0.0466690137982368
63963,0.0337113812565804
61784,0.0299459435045719
35734,0.0309502426534891
122496,0.0105981230735779
64151,0.0659364759922028
49853,0.0240201279520988
11009,0.00359437242150307
4076,0.0242632646113634
31471,0.0112971402704716
95020,0.0155899897217751
12445,0.00588016537949443
32762,0.000791619822848588
88993,0.0575247444212437
107879,0.0393541939556599
55693,0.00434207078069448
8833,0.0182714406400919
106942,0.00690086046233773
94224,0.00932430382817984
93050,0.00790576171129942
13837,0.0184696409851313
21709,0.0159105639904737
44335,0.0254995655268431
121386,0.146134927868843
13166,0.0155612416565418
5990,0.0294808484613895
64239,0.00596208591014147
112798,0.132666975259781
86572,0.0127423210069537
67486,0.038306500762701
77621,0.0137340826913714
63939,0.0593219101428986
97260,0.00455379392951727
15177,0.00217631086707115
44970,0.00445905653759837
62703,0.0100833345204592
30005,0.00892013963311911
9926,0.0440095886588097
33096,0.0047724787145853
119599,0.00981713831424713
91393,0.0360419228672981
56777,0.0575862266123295
74827,0.0131274964660406
123309,0.0795420855283737
108999,0.0362306199967861
71739,0.0276827421039343
4046,0.202716931700706
21685,0.0031944487709552
68336,0.0156780499964952
84138,0.00568972807377577
1925,0.0436161123216152
69352,0.0402333661913872
4813,0.0218458659946918
37024,0.0191308930516243
76480,0.00515079265460372
12012,0.00194543448742479
19744,0.0147286839783192
36235,0.00583789311349392
26933,0.0184808392077684
109694,0.00687760254368186
6737,0.00329933012835681
44434,0.0889525786042213
91576,0.0194510221481323
48260,0.0105887120589614
1373,0.00264647882431746
89410,0.0578272715210915
70019,0.00521938502788544
123182,0.00316026853397489
24105,0.0286119934171438
2956,0.00200320547446609
54338,0.00137510686181486
101090,0.014968253672123
64447,0.0207867939025164
68135,0.00596917467191815
96391,0.0565847530961037
44393,0.0324158817529678
45417,0.047956757247448
120124,0.00621269270777702
9696,0.0377560928463936
87874,0.00352216465398669
36043,0.00635172612965107
13085,0.00344109465368092
104663,0.0796261355280876
81592,0.00463012931868434
55950,0.0980937853455544
60101,0.0395904369652271
69155,0.0375081822276115
19579,0.162087604403496
96924,0.0351548157632351
119551,0.0114998687058687
80446,0.00113417766988277
87227,0.0353701002895832
6298,0.0101197687909007
94946,0.0148954726755619
28457,0.00673543801531196
35051,0.000967383617535233
32200,0.00167077337391675
96303,0.0340462028980255
92670,0.000665290688630193
18164,0.055307250469923
77586,0.0385110937058926
68978,0.0046817222610116
91212,0.0487434454262257
40607,0.0324411131441593
100471,0.0128817744553089
4758,0.0118167726323009
64378,0.00570809887722135
75149,0.00461521372199059
18752,0.00171574135310948
101155,0.00982513185590506
43044,0.0968655720353127
13174,0.165522068738937
65415,0.0010524041717872
46412,0.00567109091207385
18006,0.0311418026685715
75173,0.0682294294238091
124422,0.00938025116920471
27513,0.0103635583072901
100966,0.00678189052268863
78577,0.000927958579268306
50011,0.0104636242613196
78840,0.0238696970045567
41489,0.0267071686685085
118911,0.0427005849778652
10085,0.00795660354197025
77492,0.0657369792461395
60502,0.00955012161284685
89156,0.0137821305543184
20397,0.00942361820489168
32008,0.120475389063358
55270,0.0683433040976524
70039,0.00263913511298597
24983,0.0065318001434207
73800,0.00384786422364414
36729,0.00376182910986245
61396,0.0219985898584127
24433,0.0251118782907724
22175,0.0392350442707539
41785,0.0390898510813713
50524,0.0349182449281216
22225,0.0341056659817696
42682,0.00287490827031434
78419,0.00715653132647276
88657,0.0082888575270772
91051,0.023449931293726
11305,0.0220140647143126
118499,0.0560355745255947
21356,0.0221514571458101
8919,0.0389246270060539
5945,0.00646584155037999
37884,0.13877922296524
125137,0.00428640469908714
37693,0.00347322621382773
104275,0.00237188045866787
58382,0.0190013628453016
2563,0.00525331404060125
27142,0.0170234479010105
43474,0.0033449491020292
50140,0.0346398800611496
73856,0.0162770710885525
29688,0.0596129894256592
6234,0.00235369754955173
15059,0.0023911576718092
124533,0.0160681512206793
3559,0.00240966468118131
95522,0.0671700462698936
23438,0.0227742623537779
87982,0.0305798146873713
96143,0.0421511568129063
27982,0.00790592283010483
35951,0.0096438080072403
83158,0.00429736962541938
22660,0.0464671440422535
54820,0.020471666008234
10661,0.0322577208280563
87348,0.00369716249406338
111529,0.184001535177231
61381,0.00263129221275449
17030,0.00152864679694176
95118,0.00292401551268995
96168,0.0222916249185801
5940,0.014003936201334
53251,0.00889159925282001
1962,0.142670452594757
106675,0.0114619061350822
115661,0.0485202483832836
37325,0.0314836353063583
28598,0.00233847880735993
20810,0.0140133341774344
48604,0.0116439526900649
41152,0.0126965548843145
19659,0.0303056370466948
18771,0.00719225592911243
99835,0.000415258342400193
118685,0.0332244746387005
39919,0.00465257186442614
123544,0.23335774242878
96958,0.0509046651422977
44366,0.00110184785444289
84752,0.0765832364559174
103184,0.0267161689698696
18686,0.00217187823727727
74112,0.0287728905677795
54941,0.01769526489079
16485,0.0129104787483811
98907,0.0976696535944939
227,0.00971055869013071
76245,0.0132606793195009
86513,0.0249158460646868
40919,0.00109415873885155
111714,0.00879822485148907
3676,0.0452062487602234
8695,0.0112630249932408
21437,0.00921188108623028
62461,0.0287323985248804
48834,0.0676581114530563
92169,0.0303631406277418
48224,0.0187165923416615
69355,0.00365495844744146
15357,0.00347334519028664
58727,0.0107845524325967
24987,0.0548880062997341
99800,0.0913462415337563
81898,0.00775262387469411
29228,0.000618956750258803
7385,0.0227504502981901
40751,0.014750593341887
58147,0.0813032612204552
56481,0.00756756262853742
9312,0.00227699265815318
36243,0.154692530632019
57379,0.041528481990099
3807,0.0294336099177599
6521,0.163877442479134
83336,0.0163317918777466
109236,0.00734521821141243
125142,0.0224019847810268
39191,0.033185638487339
63843,0.020730085670948
90856,0.0119956517592072
72835,0.0168965347111225
105902,0.00768523663282394
55334,0.00960057508200407
21843,0.00184508052188903
92193,0.0262484308332205
13112,0.0195290017873049
57122,0.000957871903665364
39260,0.00385857885703444
33088,0.0181387364864349
20437,0.0875505059957504
3439,0.00270197540521622
50343,0.00347901228815317
88681,0.0220458302646875
28524,0.0014954146463424
17182,0.313570231199265
80885,0.0194307509809732
45069,0.0172465108335018
43411,0.0314287953078747
13002,0.0799926444888115
66981,0.0136195104569197
40920,0.039317324757576
74190,0.00160895043518394
102654,0.0166171677410603
85575,0.0382615588605404
88194,0.117625914514065
70971,0.0146893057972193
83967,0.0109813688322902
6439,0.142821699380875
67780,0.00779985636472702
121134,0.0142442565411329
72449,0.0136431148275733
110579,0.00822403654456139
37570,0.00529236020520329
119795,0.0175869725644588
108436,0.00917761027812958
115270,0.0293329134583473
74512,0.00905207730829716
36331,0.0223844368010759
87476,0.00863085500895977
9392,0.021136337891221
19282,0.00775997852906585
79999,0.00280600576661527
123321,0.020900022238493
91365,0.0470561236143112
79720,0.015341617166996
20665,0.0198171623051167
104950,0.000845881935674697
124263,0.0193690713495016
81933,0.0348549634218216
51341,0.00518127344548702
16354,0.0396269895136356
101091,0.0396644584834576
70139,0.0177620947360992
72576,0.116572014987469
62891,0.0218323785811663
101082,0.00221421313472092
111597,0.0191029738634825
87857,0.0111808935180306
39455,0.00386944459751248
80245,0.0140976654365659
97185,0.0457831546664238
85730,0.0375874377787113
119598,0.0439161770045757
20332,0.00545647367835045
105828,0.0545885562896729
64930,0.00313675729557872
87142,0.0534245818853378
434,0.0331317558884621
33940,0.0128100113943219
18289,0.0110148536041379
123084,0.00611408799886703
63682,0.00144403846934438
61071,0.00665969820693135
88998,0.0192642454057932
118473,0.0670857504010201
6733,0.106559485197067
35384,0.00539247458800673
17319,0.00854383409023285
7817,0.0048414976336062
6155,0.00342817022465169
88492,0.0371263101696968
116456,0.0437985435128212
42503,0.010307346470654
21220,0.00228688260540366
72292,0.00276575936004519
123377,0.0302035734057426
63369,0.15932922065258
95671,0.00985641125589609
72596,0.00665863184258342
63559,0.00713619170710444
113043,0.0278414990752935
118485,0.224009588360786
54594,0.00315114855766296
124934,0.0190100762993097
12588,0.010727028362453
79879,0.0055125798098743
68956,0.00179061514791101
100047,0.0854571089148521
20490,0.00488454569131136
68601,0.109972059726715
21455,0.0676684975624084
72321,0.0641910657286644
114803,0.0770360380411148
20840,0.0191031750291586
76050,0.00757048511877656
116819,0.0493595264852047
33423,0.0048109763301909
38530,0.00601494312286377
52148,0.0446560569107533
43873,0.0180724207311869
27273,0.0207423642277718
117486,0.0173148792237043
118131,0.0400605127215385
109342,0.00479824002832174
77443,0.00126603245735168
53838,0.138695895671844
62761,0.000866604561451823
98788,0.0407401695847511
26385,0.0373401343822479
68960,0.0120032159611583
81460,0.143106356263161
13061,0.0110415536910295
14633,0.0106010381132364
119562,0.023052616044879
106550,0.0322904400527477
36372,0.0944981202483177
16821,0.0465819500386715
118596,0.032758142799139
69242,0.0145454443991184
82381,0.00418163044378161
38787,0.0175044238567352
58355,0.00804926548153162
45310,0.010217996314168
90140,0.00310754263773561
57717,0.0300833433866501
46281,0.00629990361630917
96310,0.02847003005445
76348,0.0226181969046593
79728,0.0041932207532227
47853,0.0139620313420892
12489,0.0204279571771622
42818,0.00226251734420657
83464,0.00592806143686175
29772,0.0586974024772644
114246,0.00322018307633698
114577,0.0490820594131947
16847,0.000721390533726662
68454,0.110986083745956
101791,0.0610242336988449
16770,0.00577375246211886
117528,0.136585474014282
14043,0.0584030970931053
52886,0.015649538487196
33858,0.00418076664209366
2325,0.0359082445502281
51704,0.0246636625379324
92697,0.0865089520812035
100271,0.00997117813676596
44003,0.00237183994613588
46951,0.00136924791149795
75548,0.0133215310052037
31374,0.00203383923508227
47754,0.038763377815485
52628,0.017233818769455
30291,0.0152688259258866
13218,0.00490369740873575
83389,0.00213113077916205
6496,0.0151913026347756
77684,0.000648131070192903
68544,0.609057128429413
96484,0.0721286684274673
84584,0.00832246150821447
105081,0.00843199342489243
788,0.00490446761250496
21527,0.00266121118329465
64692,0.00190662650857121
34337,0.0115846768021584
45631,0.0468565411865711
60141,0.0063637001439929
61353,0.0086462339386344
19633,0.00846785400062799
122780,0.0121629554778337
30246,0.0449942462146282
28185,0.0434936806559563
4386,0.0221474803984165
69800,0.0621414296329021
120236,0.00862934533506632
5001,0.00753991166129708
60227,0.00277876248583198
93046,0.0101985316723585
112216,0.0284666437655687
76460,0.0174703728407621
51561,0.00543621182441711
71877,0.0149110984057188
100730,0.00193728192243725
105804,0.00171751528978348
82664,0.0161308739334345
87665,0.00548493163660169
95502,0.0446263439953327
71209,0.00619860691949725
6554,0.00431666523218155
44506,0.0697647780179977
125987,0.00377745134755969
5683,0.0121273882687092
18875,0.0153331840410829
44732,0.00673195580020547
15594,0.0112382005900145
10999,0.0164708476513624
61241,0.0269909799098969
103813,0.0267870258539915
71176,0.0534764528274536
64677,0.0719727426767349
57041,0.0217641554772854
18325,0.0070515782572329
49434,0.0204426143318415
68387,0.0156271513551474
111983,0.00629473524168134
113148,0.143716380000114
115205,0.133604019880295
65592,0.00103374512400478
12845,0.0135638583451509
51290,0.00966942682862282
2597,0.00431376835331321
121682,0.00941826496273279
120656,0.00239406223408878
37474,0.0042230486869812
6571,0.00299558020196855
32629,0.0020759729668498
54821,0.00495885591953993
76214,0.00691655091941357
117261,0.0237099695950747
14556,0.0197707433253527
68278,0.02707464620471
52579,0.0053687933832407
61691,0.0299817193299532
271,0.0584914237260818
81785,0.0225618537515402
33015,0.00302948942407966
67145,0.00331221963278949
81242,0.00252921716310084
118747,0.0118187498301268
81799,0.00562648614868522
112198,0.0211746301501989
102955,0.0436579398810863
88697,0.00158624618779868
69267,0.00169603724498302
9933,0.0269354656338692
56464,0.00247074686922133
79156,0.00524792214855552
82386,0.00201799185015261
43790,0.000897126097697765
86593,0.00245880475267768
32840,0.0165249593555927
79106,0.00905510596930981
113285,0.0180870480835438
63839,0.0200344007462263
20639,0.0179554428905249
88177,0.370678871870041
93584,0.0460814163088799
24799,0.0122019704431295
25981,0.0625515133142471
32505,0.0105388816446066
59461,0.00169262720737606
56614,0.0661945268511772
19050,0.00731680495664477
5716,0.0193891394883394
94197,0.0197050999850035
96745,0.0136007014662027
103044,0.0481721758842468
103244,0.0194793846458197
68350,0.0159933809190989
116300,0.0338509120047092
71481,0.00930747948586941
9096,0.00777829112485051
83751,0.00281678745523095
107225,0.110859170556068
84044,0.126536533236504
124253,0.0253306180238724
77151,0.00352694583125412
2502,0.014950055629015
35973,0.0235984213650227
25308,0.00545123126357794
79902,0.0666022971272469
50221,0.0283462479710579
119111,0.00860520452260971
29752,0.0222827158868313
113946,0.0345990583300591
55508,0.0521431528031826
84805,0.0571652166545391
93640,0.0214602537453175
76373,0.00661005871370435
115388,0.0466848872601986
117854,0.0315553620457649
10546,0.0434419550001621
7137,0.00298110768198967
11148,0.0115054370835423
112860,0.0102338744327426
89109,0.000463854521512985
59622,0.0382293909788132
63836,0.057388823479414
9419,0.040522426366806
22872,0.00848394352942705
12330,0.0092711178585887
82700,0.0434615164995193
37159,0.0368235409259796
20492,0.0768507868051529
78659,0.00187974737491459
119297,0.0229509714990854
105147,0.0243569854646921
23279,0.0092838192358613
112175,0.0420513525605202
67722,0.0115503184497356
766,0.0609499700367451
106540,0.00267946254462004
21941,0.00918656401336193
70896,0.00697533646598458
48132,0.0248353127390146
101243,0.059428758919239
50772,0.0165288280695677
95122,0.0392341464757919
35530,0.0125190569087863
120361,0.0228605736047029
108047,0.0119119789451361
38463,0.00452644843608141
10341,0.0131815411150455
43963,0.00350072118453681
102775,0.0329165011644363
83128,0.00913693197071552
92246,0.00777837866917253
91272,0.0236141253262758
62079,0.0375415049493313
62366,0.0140763008967042
15946,0.0150862541049719
22313,0.0174988713115454
110191,0.0277658272534609
110486,0.00442459341138601
30189,0.0137840611860156
76434,0.00516752246767282
72109,0.000210732105188072
105205,0.0317034423351288
81598,0.000992003362625837
101871,0.0223197843879461
32414,0.0114867808297276
115008,0.168873831629753
104215,0.0524581782519817
70709,0.0085000591352582
76715,0.0210394188761711
20091,0.00559502188116312
56764,0.0383999682962894
77107,0.00912657286971807
62351,0.105455555021763
61046,0.0621250532567501
32345,0.00211347872391343
49157,0.0125149665400386
39664,0.00446826778352261
10421,0.00336861936375499
81390,0.0218954775482416
81910,0.00639808364212513
116942,0.0197518169879913
38617,0.00288622663356364
105158,0.029556967318058
64479,0.0254536494612694
63389,0.0202705506235361
2128,0.0280744899064302
108193,0.00298342294991016
52041,0.0198658853769302
19498,0.0209451299160719
8109,0.0114120971411467
106790,0.00733135174959898
49885,0.0235204081982374
86933,0.000921189202927053
26369,0.0038422083016485
5888,0.00339762470684946
109561,0.00482428865507245
55304,0.00848784670233727
82756,0.0173322595655918
72510,0.00655071157962084
105772,0.181890800595284
101073,0.0256623588502407
41292,0.0169926919043064
58441,0.0234199985861778
120172,0.0275572333484888
76977,0.00340263661928475
27361,0.0263629015535116
59332,0.00284097460098565
17717,0.0118756275624037
23553,0.0713468343019485
57242,0.00348902004770935
13664,0.0407313741743565
76633,0.00861630961298943
109222,0.0260521844029427
26029,0.0211773384362459
68539,0.00234739203006029
77660,0.00864557549357414
17411,0.00125444692093879
125516,0.0041929017752409
30182,0.0140863563865423
13725,0.023300614207983
80853,0.023014348000288
98204,0.0124658970162272
27046,0.0153662152588367
10302,0.0094720758497715
86885,0.00156692683231086
106604,0.0595655255019665
43660,0.000593334261793643
9948,0.00251441355794668
73320,0.00940224435180426
16004,0.0276579838246107
59004,0.000837142579257488
97520,0.114495635032654
77234,0.0072343940846622
117306,0.0255941487848759
61556,0.0238642580807209
92082,0.0173582583665848
90361,0.0277662146836519
32183,0.00149257574230433
10523,0.00197164225392044
39761,0.00052058172877878
8051,0.00378372450359166
13533,0.0349331274628639
113103,0.00679331226274371
38525,0.00478953355923295
78222,0.064955361187458
6311,0.0018002720316872
114408,0.175388783216476
21824,0.0180844813585281
71975,0.000782559101935476
24350,0.00418430985882878
12911,0.0026452571619302
7794,0.0642707571387291
56105,0.00858778320252895
103112,0.100228361785412
114689,0.0292089767754078
77381,0.00352666946128011
6919,0.00595668470486999
90969,0.010326461866498
58718,0.00833271630108356
80607,0.0277748703956604
73954,0.0028570827562362
74305,0.00269110221415758
93770,0.00978522468358278
68369,0.0484435595571995
48467,0.0579282082617283
67720,0.0100166955962777
40348,0.0102763883769512
41065,0.00790253467857838
115552,0.00455796951428056
48926,0.00414637150242925
95906,0.0317395031452179
116771,0.0887191593647003
54898,0.00978315994143486
75919,0.0121646346524358
116869,0.0107680065557361
122854,0.0474709272384644
97508,0.0298369955271482
75374,0.0901735872030258
91783,0.100232303142548
34946,0.0334436781704426
93439,0.0904165133833885
96141,0.00811859685927629
1718,0.0336756110191345
52670,0.0318962633609772
13698,0.0172904506325722
117504,0.0461301580071449
61368,0.0016534028109163
123865,0.00393282668665051
15902,0.00553390476852655
102934,0.276317328214645
108041,0.00698981760069728
84201,0.00214537046849728
123696,0.0121980849653482
36055,0.0192087609320879
57025,0.015394426882267
32243,0.0509454682469368
90227,0.023693909868598
100738,0.0158934909850359
34429,0.00408227881416678
31530,0.0357152782380581
87274,0.00239527318626642
57768,0.0246049668639898
25106,0.021873414516449
50648,0.0268225576728582
108889,0.0495799221098423
114068,0.0338770821690559
16373,0.0961586907505989
48697,0.0420042164623737
115607,0.00471990555524826
19914,0.00827758107334375
121054,0.00376098765991628
51968,0.00589220505207777
84503,0.0114064551889896
4482,0.018060939386487
44322,0.00988890416920185
7002,0.00659157941117883
12478,0.0148035958409309
4646,0.00249287602491677
75656,0.000926564447581768
49300,0.00920284166932106
74626,0.00445182947441936
41093,0.0035313107073307
46414,0.00340571510605514
40671,0.0133061092346907
31172,0.0512831807136536
10292,0.0386041514575481
95929,0.146729499101639
82145,0.00113546021748334
57003,0.0144708948209882
83935,0.00712461583316326
102076,0.0726162195205688
6022,0.0102931428700686
60195,0.0476819835603237
114076,0.00136695220135152
35208,0.012043465860188
65152,0.00306590949185193
67646,0.0274614058434963
15611,0.0092824911698699
38549,0.00186974764801562
50363,0.0345360673964024
79718,0.00230450672097504
62405,0.0224050879478455
120007,0.102470837533474
118354,0.0454458333551884
116465,0.0179464928805828
46131,0.00475166691467166
50482,0.0139544708654284
65565,0.0267177373170853
121683,0.0587843134999275
68168,0.00558788701891899
18459,0.0944114103913307
17429,0.0124310776591301
106578,0.00707931350916624
109105,0.00524841528385878
101938,0.0146596934646368
37386,0.0309044327586889
58019,0.0183621421456337
26755,0.0393952950835228
124123,0.00548897543922067
53782,0.0607597641646862
19920,0.0140311606228352
117784,0.00680983066558838
116157,0.00630952836945653
72262,0.0246071815490723
116040,0.00792305916547775
121329,0.0286950804293156
78952,0.00716321915388107
79894,0.0350646786391735
112147,0.00483653554692864
32853,0.00226537906564772
68173,0.0026595767121762
105776,0.0417930595576763
79808,0.0111011965200305
39151,0.0218934863805771
3609,0.00264467485249043
20917,0.00347307114861906
11003,0.0117787141352892
52251,0.0410427637398243
63663,0.0126890130341053
92293,0.055189598351717
64800,0.00640735728666186
79071,0.0141283646225929
59116,0.00329208909533918
49698,0.0708756372332573
47117,0.00484808441251516
64885,0.029965965077281
25603,0.0582817643880844
123472,0.0107392705976963
76230,0.00720764882862568
31632,0.0156145393848419
52898,0.00758369127288461
98820,0.00275085517205298
38590,0.0022217680234462
78343,0.0347595810890198
102940,0.0897789373993874
17602,0.0139176249504089
115393,0.00742115452885628
98008,0.00297203427180648
35595,0.0893422439694405
61113,0.0137363756075501
22866,0.0137630039826035
50547,0.0196045152842999
90295,0.141601651906967
101137,0.00323074450716376
17407,0.00430923793464899
78980,0.0245564356446266
85442,0.0125189628452063
102673,0.00140435073990375
6862,0.00908979494124651
123156,0.00800255499780178
23828,0.00271324557252228
50984,0.0363363958895206
17145,0.0108234044164419
82532,0.00880804844200611
9800,0.0446090847253799
48799,0.00157707906328142
67441,0.0100301336497068
81419,0.00701779732480645
38420,0.0246992390602827
20904,0.0422247014939785
94724,0.00296832877211273
78221,0.191832512617111
78699,0.0493037290871143
111485,0.0221356339752674
51668,0.0560039952397346
2602,0.0102047231048346
89454,0.0205124020576477
8230,0.00850511249154806
76446,0.0307716000825167
45167,0.0102123599499464
79534,0.00839099194854498
82052,0.00988649111241102
13896,0.0630842596292496
82127,0.00451624719426036
90493,0.0142724448814988
115623,0.0612071119248867
97496,0.043052364140749
87534,0.00781579595059156
38503,0.034843809902668
106685,0.00580073334276676
39287,0.00417807558551431
57277,0.0158691294491291
9586,0.0021414989605546
117106,0.0174794606864452
34123,0.0166184939444065
14500,0.0164034180343151
75588,0.00387453869916499
11844,0.0210896153002977
16061,0.144215747714043
125075,0.00410083448514342
107546,0.0309854429215193
113036,0.000435186841059476
8432,0.0152626186609268
38951,0.0110271712765098
5709,0.000939197314437479
59352,0.0191110800951719
119315,0.017369257286191
65489,0.0660669431090355
45889,0.0211234409362078
100403,0.00973621476441622
104424,0.047442052513361
85232,0.0109128840267658
95242,0.0366735942661762
20721,0.00782424956560135
53855,0.00727540627121925
43147,0.00104909320361912
8497,0.0106883766129613
120653,0.00872244779020548
17812,0.00342686055228114
42705,0.00108494749292731
80669,0.0125184208154678
20147,0.0124760512262583
51734,0.0193463023751974
38508,0.00498143071308732
42010,0.00811189971864223
101204,0.0325665548443794
120048,0.0428243055939674
7275,0.008792276494205
2748,0.0356878452003002
18287,0.00889845099300146
77921,0.00391185702756047
101442,0.0218531638383865
73361,0.00306743290275335
112328,0.138321712613106
23434,0.0444581210613251
13409,0.00624997774139047
125195,0.0478022024035454
99892,0.0773883536458015
114723,0.0199796892702579
47975,0.0148309376090765
16860,0.00110069324728101
109089,0.029009748250246
88450,0.00598084600642323
48680,0.0103686116635799
98479,0.0833017155528069
