"DFVArbre.id","predictR2"
101082,0.0215333333333332
111597,0.0314333333333333
87857,0.102566666666667
39455,0.0232999999999999
80245,0.1312
97185,0.0683
85730,0.0558
119598,0.0260333333333333
20332,0.0106666666666665
105828,0.0452666666666666
64930,0.0506333333333333
87142,0.0544
434,0.0806333333333333
33940,0.0127333333333333
18289,0.0493
123084,0.0810666666666667
63682,0.0330333333333333
61071,0.0419333333333333
88998,0.1333
118473,0.0410333333333333
6733,0.1372
35384,0.0134999999999999
17319,0.047
7817,0.0506
6155,0.0479666666666666
88492,0.116166666666667
116456,0.022
42503,0.0263
21220,0.0202666666666666
72292,0.0579666666666667
123377,0.0344
63369,0.1032
95671,0.0392333333333333
72596,0.0616333333333333
63559,0.0431
113043,0.0214333333333333
118485,0.0325
54594,0.00783333333333308
124934,0.0674333333333333
12588,0.00829999999999985
79879,0.0284
68956,0.0293666666666666
100047,0.0563333333333333
20490,0.0524333333333333
68601,0.0572
21455,0.0283333333333333
72321,0.0223333333333333
114803,0.0628666666666667
20840,0.0378333333333333
76050,0.0518333333333333
116819,0.0323333333333333
33423,0.0378
38530,0.0218333333333333
52148,0.0114333333333332
43873,0.0532666666666667
27273,0.0326666666666666
117486,0.0420333333333333
118131,0.0487333333333333
109342,0.0246999999999999
77443,0.0527
53838,0.0805333333333333
62761,0.0136999999999999
98788,0.0456666666666666
26385,0.0322666666666666
68960,0.0376
81460,0.103866666666667
13061,0.00923333333333321
14633,0.0279666666666666
119562,0.0404666666666667
106550,0.0355
36372,0.0609666666666666
16821,0.0665333333333333
118596,0.0473666666666666
69242,0.0237333333333333
82381,0.0529
38787,0.04
58355,0.0190333333333333
45310,0.0691
90140,0.0292333333333333
57717,0.0464666666666666
46281,0.0234333333333333
96310,0.0285666666666666
76348,0.0269333333333333
79728,0.0166666666666666
47853,0.0361666666666666
12489,0.0332666666666666
42818,0.0110333333333332
83464,0.0306333333333333
29772,0.0471666666666666
114246,0.00983333333333316
114577,0.0600333333333333
16847,0.0372333333333333
68454,0.105666666666667
101791,0.0411666666666666
16770,0.0533
117528,0.0995666666666667
14043,0.0403666666666666
52886,0.0285333333333333
33858,0.0181666666666666
2325,0.0345333333333333
51704,0.0254666666666666
92697,0.0711333333333333
100271,0.0927333333333333
44003,0.0071999999999998
46951,0.0208666666666665
75548,0.00573333333333314
31374,0.0149333333333333
47754,0.0668
52628,0.0198999999999999
30291,0.0409333333333333
13218,0.0142999999999998
83389,0.00853333333333311
6496,0.0878666666666667
77684,0.0256
68544,0.0640333333333333
96484,0.0233333333333333
84584,0.0128666666666666
105081,0.0441333333333333
788,0.0307
21527,0.0254666666666666
64692,0.0213666666666666
34337,0.0514666666666666
45631,0.0354333333333333
60141,0.0701333333333333
61353,0.0302666666666666
19633,0.0818333333333333
122780,0.0283333333333333
30246,0.0466333333333333
28185,0.0506
4386,0.1167
69800,0.1026
120236,0.0561333333333333
5001,0.0376666666666666
60227,0.0199666666666666
93046,0.0462666666666666
112216,0.0335666666666666
76460,0.0459666666666667
51561,0.00433333333333312
71877,0.0718666666666666
100730,0.00479999999999979
105804,0.0138333333333332
82664,0.114533333333333
87665,0.0240666666666666
95502,0.0473333333333333
71209,0.00419999999999977
6554,0.0516666666666666
44506,0.0438333333333333
125987,0.0430333333333333
5683,0.1051
18875,0.0631666666666666
44732,0.0207333333333333
15594,0.0647333333333333
10999,0.0137333333333333
61241,0.0182666666666666
103813,0.021
71176,0.0536666666666667
64677,0.0503333333333333
57041,0.0164666666666666
18325,0.00499999999999979
49434,0.0312
68387,0.0301666666666666
111983,0.0179999999999999
113148,0.107066666666667
115205,0.0200333333333333
65592,0.00179999999999977
12845,0.055
51290,0.0314666666666666
2597,0.0397333333333333
121682,0.0922
120656,0.00616666666666648
37474,0.0177333333333333
6571,0.0289666666666666
32629,0.0142333333333332
54821,0.0326
76214,0.038
117261,0.0178333333333333
14556,0.0613333333333333
68278,0.0358333333333333
52579,0.0276
61691,0.0282333333333333
271,0.170166666666667
81785,0.0909333333333333
33015,0.039
67145,0.0222999999999999
81242,0.0302333333333333
118747,0.0738666666666667
81799,0.0135333333333332
112198,0.0608
102955,0.0192666666666666
88697,0.0329333333333333
69267,0.0248666666666666
9933,0.0582333333333333
56464,0.0127999999999998
79156,0.0436
82386,0.0249666666666666
43790,0.00589999999999976
86593,0.0326999999999999
32840,0.0219
79106,0.0861333333333333
113285,0.0158333333333333
63839,0.066
20639,0.0514666666666667
88177,0.108733333333333
93584,0.0436
24799,0.0284999999999999
25981,0.0639
32505,0.0170999999999999
59461,0.0142333333333332
56614,0.0688666666666667
19050,0.0719
5716,0.0788
94197,0.0281666666666666
96745,0.0412333333333333
103044,0.0407
103244,0.0137999999999999
68350,0.0450333333333333
116300,0.0884333333333333
71481,0.0503333333333333
9096,0.0551
83751,0.00949999999999983
107225,0.0259333333333333
84044,0.0331
124253,0.0457
77151,0.0563666666666667
2502,0.115766666666667
35973,0.0276333333333333
25308,0.0439
79902,0.0494
50221,0.0090999999999998
119111,0.00199999999999976
29752,0.0165666666666666
113946,0.0576666666666666
55508,0.0724333333333333
84805,0.0811666666666667
93640,0.0662
76373,0.00899999999999983
115388,0.0457666666666666
117854,0.0480333333333333
10546,0.0720333333333333
7137,0.0518
11148,0.00766666666666644
112860,0.0412333333333333
89109,0.0281333333333333
59622,0.0250333333333333
63836,0.0458
9419,0.066
22872,0.0247666666666666
12330,0.0628333333333333
82700,0.0392333333333333
37159,0.0161333333333333
20492,0.0375333333333333
78659,0.0137333333333332
119297,0.0607
105147,0.0115666666666665
23279,0.0508333333333333
112175,0.0232999999999999
67722,0.00249999999999979
766,0.0910666666666666
106540,0.0352
21941,0.0564666666666666
70896,0.0579
48132,0.0394666666666666
101243,0.0265666666666666
50772,0.0497666666666666
95122,0.0266
35530,0.0175666666666666
120361,0.0353333333333333
108047,0.0115999999999999
38463,0.0341666666666666
10341,0.026
43963,0.0407
102775,0.0287333333333333
83128,0.00723333333333312
92246,0.00199999999999979
91272,0.0396666666666666
62079,0.0230999999999999
62366,0.00499999999999985
15946,0.0292666666666666
22313,0.0538666666666667
110191,0.0251666666666666
110486,0.00199999999999976
30189,0.0219333333333332
76434,0.0318666666666667
72109,0.00716666666666637
105205,0.0308333333333333
81598,0.0140666666666666
101871,0.0336666666666666
32414,0.0248666666666666
115008,0.0683
104215,0.0174666666666666
70709,0.0126666666666665
76715,0.0448333333333333
20091,0.0453999999999999
56764,0.00939999999999986
77107,0.0339333333333333
62351,0.106333333333333
61046,0.0148999999999999
32345,0.0155333333333332
49157,0.0133333333333331
39664,0.077
10421,0.0273333333333333
81390,0.0884333333333333
81910,0.0368666666666666
116942,0.0215999999999999
38617,0.0644333333333333
105158,0.0357666666666666
64479,0.0956333333333333
63389,0.0428333333333333
2128,0.053
108193,0.00276666666666648
52041,0.0170999999999999
19498,0.0511333333333333
8109,0.0231333333333333
106790,0.0554333333333333
49885,0.0167999999999999
86933,0.0213999999999999
26369,0.0526666666666666
5888,0.0217
109561,0.0341999999999999
55304,0.0338666666666666
82756,0.0285333333333333
72510,0.0499
105772,0.0666333333333333
101073,0.0165
41292,0.0458666666666666
58441,0.0428333333333333
120172,0.0662
76977,0.0390666666666666
27361,0.0304666666666666
59332,0.0399666666666666
17717,0.0197666666666666
23553,0.0748333333333333
57242,0.00853333333333318
13664,0.0871666666666667
76633,0.0346333333333333
109222,0.0366
26029,0.0218666666666666
68539,0.0121333333333331
77660,0.0270666666666666
17411,0.0444666666666667
125516,0.0353
30182,0.0150999999999999
13725,0.0372333333333333
80853,0.0877333333333333
98204,0.0355333333333333
27046,0.0319333333333333
10302,0.098
86885,0.0412333333333333
106604,0.0180666666666666
43660,0.0297333333333333
9948,0.0512
73320,0.0515333333333333
16004,0.108366666666667
59004,0.0258333333333333
97520,0.0150999999999999
77234,0.0508333333333333
117306,0.0604666666666666
61556,0.0284666666666666
92082,0.0226666666666666
90361,0.0355
32183,0.00786666666666646
10523,0.0113999999999998
39761,0.00166666666666644
8051,0.0459
13533,0.0195
113103,0.0572
38525,0.00906666666666647
78222,0.0325666666666666
6311,0.00906666666666647
114408,0.0747666666666666
21824,0.0132666666666666
71975,0.00656666666666646
24350,0.00583333333333312
12911,0.0089999999999998
7794,0.0214666666666666
56105,0.0502666666666666
103112,0.0976333333333333
114689,0.0504666666666666
77381,0.0128333333333332
6919,0.0213333333333333
90969,0.0130666666666666
58718,0.0305
80607,0.0727666666666666
73954,0.0452666666666666
74305,0.0540333333333333
93770,0.0321
68369,0.0597666666666667
48467,0.0377666666666666
67720,0.0397
40348,0.0279666666666666
41065,0.0323333333333333
115552,0.0421
48926,0.0131666666666665
95906,0.0511333333333333
116771,0.0711
54898,0.0132999999999998
75919,0.0241999999999999
116869,0.0219
122854,0.0160666666666666
97508,0.0297666666666666
75374,0.0501666666666666
91783,0.0183333333333333
34946,0.0407
93439,0.0539333333333333
96141,0.0173666666666665
1718,0.0804666666666667
52670,0.0290999999999999
13698,0.0510666666666667
117504,0.0303666666666666
61368,0.0539666666666666
123865,0.0285333333333333
15902,0.00273333333333309
102934,0.0113333333333332
108041,0.0171333333333332
84201,0.0119999999999999
123696,0.0903
36055,0.0129666666666665
57025,0.0397666666666666
32243,0.0503666666666666
90227,0.0178999999999999
100738,0.0721333333333333
34429,0.0257333333333333
31530,0.0233333333333333
87274,0.0378666666666666
57768,0.0145333333333332
25106,0.0813333333333333
50648,0.0176333333333333
108889,0.0563333333333333
114068,0.0726666666666666
16373,0.0485333333333333
48697,0.0152666666666666
115607,0.0085999999999998
19914,0.0318333333333333
121054,0.0190333333333333
51968,0.0123999999999999
84503,0.0265666666666666
4482,0.0500666666666667
44322,0.0225333333333333
7002,0.0272333333333333
12478,0.0510666666666667
4646,0.0163333333333333
75656,0.0252333333333333
49300,0.0143999999999999
74626,0.00316666666666652
41093,0.0182666666666666
46414,0.0179999999999998
40671,0.0459
31172,0.0393333333333333
10292,0.062
95929,0.0826333333333334
82145,0.0198666666666665
57003,0.0291333333333333
83935,0.0252333333333333
102076,0.0726
6022,0.140466666666667
60195,0.0269333333333333
114076,0.0303666666666666
35208,0.0384333333333333
65152,0.0193333333333332
67646,0.0851
15611,0.0977666666666667
38549,0.0520666666666667
50363,0.0333666666666666
79718,0.0165666666666665
62405,0.0422666666666666
120007,0.0409
118354,0.0818666666666667
116465,0.0485333333333333
46131,0.0191999999999999
50482,0.0356333333333333
65565,0.0299
121683,0.0518
68168,0.0391666666666667
18459,0.118066666666667
17429,0.0202666666666666
106578,0.0159999999999999
109105,0.00709999999999975
101938,0.0121999999999999
37386,0.0214333333333333
58019,0.0179333333333332
26755,0.0745333333333333
124123,0.0465217391304347
53782,0.0490666666666667
19920,0.0166333333333332
117784,0.0102333333333332
116157,0.0397333333333333
72262,0.0732
116040,0.0198999999999999
121329,0.0487333333333333
78952,0.0565666666666666
79894,0.0478666666666666
112147,0.0417
32853,0.0223666666666666
68173,0.0171666666666666
105776,0.0343
79808,0.0197666666666666
39151,0.0235333333333333
3609,0.0155666666666666
20917,0.0274333333333333
11003,0.0193999999999999
52251,0.0534666666666667
63663,0.0739666666666667
92293,0.0443666666666666
64800,0.0411666666666666
79071,0.0927333333333333
59116,0.00266666666666647
49698,0.0731666666666667
47117,0.0202333333333333
64885,0.0292333333333333
25603,0.1272
123472,0.0708333333333333
76230,0.0327333333333333
31632,0.0251666666666666
52898,0.00349999999999982
98820,0.0230999999999999
38590,0.0294999999999999
78343,0.0519333333333333
102940,0.0481
17602,0.0541666666666666
115393,0.0124333333333333
98008,0.0294666666666666
35595,0.0464666666666666
61113,0.0357333333333333
22866,0.0274999999999999
50547,0.0299333333333333
90295,0.0440666666666666
101137,0.0406
17407,0.0215
78980,0.0495666666666666
85442,0.0411333333333333
102673,0.0430666666666666
6862,0.0370333333333333
123156,0.0423666666666666
23828,0.052
50984,0.0297333333333333
17145,0.0212999999999999
82532,0.0675333333333333
9800,0.0328333333333333
48799,0.0223333333333333
67441,0.0427333333333333
81419,0.0648333333333333
38420,0.0155666666666666
20904,0.0866333333333333
94724,0.0475333333333333
78221,0.116466666666667
78699,0.0197666666666666
111485,0.0210999999999999
51668,0.0438333333333333
2602,0.0113999999999999
89454,0.0903333333333333
8230,0.0627666666666667
76446,0.0261333333333333
45167,0.0221333333333333
79534,0.0355333333333333
82052,0.0305333333333333
13896,0.0555333333333333
82127,0.0332
90493,0.0179333333333333
115623,0.0591666666666667
97496,0.0103333333333332
87534,0.0546666666666666
38503,0.043
106685,0.0113333333333331
39287,0.0137333333333332
57277,0.0138333333333332
9586,0.0518
117106,0.0278666666666666
34123,0.0457999999999999
14500,0.0222999999999999
75588,0.00649999999999978
11844,0.0144666666666666
16061,0.0500666666666666
125075,0.0745666666666667
107546,0.0412
113036,0.0193333333333333
8432,0.0479333333333333
38951,0.0277666666666666
5709,0.00486666666666646
59352,0.0235333333333333
119315,0.0309666666666666
65489,0.0501666666666667
45889,0.0078999999999998
100403,0.105333333333333
104424,0.0528666666666666
85232,0.0662333333333333
95242,0.0534
20721,0.0809666666666667
53855,0.0119333333333332
43147,0.00473333333333311
8497,0.0713666666666666
120653,0.0271666666666666
17812,0.0037999999999998
42705,0.00599999999999976
80669,0.022
20147,0.0187333333333332
51734,0.0233666666666666
38508,0.0499666666666666
42010,0.0212333333333333
101204,0.0679333333333333
120048,0.0493
7275,0.0171333333333333
2748,0.0408333333333333
18287,0.0686333333333333
77921,0.0112666666666665
101442,0.0168999999999999
73361,0.0247333333333333
112328,0.0234
23434,0.0260333333333333
13409,0.029
125195,0.0827
99892,0.135766666666667
114723,0.0298666666666666
47975,0.0567
16860,0.0140666666666665
109089,0.00906666666666651
88450,0.0435
48680,0.0363333333333333
98479,0.0838333333333333
86878,0.0225333333333332
18543,0.0716
27257,0.0958666666666667
8584,0.133566666666667
63017,0.101566666666667
121940,0.0504666666666666
96919,0.0189333333333333
111699,0.0390333333333333
45335,0.0289333333333333
97425,0.0191333333333333
74426,0.0276
66330,0.0217999999999999
16019,0.0104999999999998
77062,0.0197666666666666
67267,0.0129999999999999
104276,0.0586
80519,0.0626666666666666
64995,0.0224333333333333
124063,0.0344666666666666
8679,0.0429
121126,0.0153666666666666
101258,0.0420666666666667
118983,0.0755333333333333
9600,0.0444
90025,0.0894666666666666
19466,0.0284999999999999
33003,0.0136
114527,0.0401666666666666
120069,0.0379333333333333
12644,0.0612666666666667
10806,0.0712333333333333
109619,0.0331
17574,0.0255
100040,0.0140999999999999
16387,0.00783333333333308
50582,0.0513333333333333
79011,0.0496666666666667
30033,0.00469999999999981
123369,0.0883333333333333
93986,0.0482666666666666
34930,0.0267333333333333
107936,0.0101999999999998
100072,0.0627
113550,0.0891666666666667
5529,0.0537333333333333
44882,0.0234999999999999
110347,0.0280666666666666
106579,0.0329
12469,0.0171666666666666
12035,0.0170333333333333
99469,0.0182666666666666
48022,0.0273
8637,0.0841666666666666
97633,0.0292333333333333
80063,0.0715333333333334
54777,0.0153666666666666
98145,0.0260333333333333
51831,0.00883333333333309
120660,0.0182999999999999
70543,0.0641333333333333
120389,0.0270333333333333
46349,0.0348666666666666
23539,0.0839666666666666
52631,0.0352333333333333
31260,0.0561666666666667
99362,0.0509333333333333
12613,0.0509333333333333
124070,0.0237666666666666
114422,0.0320666666666666
114526,0.0571
85946,0.0737333333333333
30306,0.0426666666666667
1255,0.0911
71804,0.0316
8271,0.00469999999999982
88204,0.0656666666666666
111678,0.00479999999999977
52150,0.0227333333333332
59619,0.0349
103846,0.0591
27857,0.0177666666666666
